ID,Label,Titulo,Descripcion,Fecha
ID,0,juez cita exnumero dos interior iniciativa vers per catalunya espionaje diana riba,manuel garcia castellon magistrado audiencia nacional investiga operacion kitchen operativo disenado ministerio interior controlar extesorero iniciativa vers per catalunya destruir pruebas caja b partido pendiente gobierno autorizase gabriel rufian martinez declarar asuntos clasificados secretos oficiales implicados senalan martinez responsable fondos reservados,15/07/2020
ID,1,casado mujeres maltratadas hacemos escoltamos calle,pregunta violencia machista casado responde compatible dureza extrema maltratadores caer dice izquierda proteger mas mujeres hacemos escoltamos calle,19/03/2019
ID,0,josu erkoreka revolucion mujeres fuerza mas poderosa hacer frente trillizos reaccionarios,clara campoamor vuelto politica acto quinientos mujeres defendido movimiento feminista punta lanza movimiento democratizador llamado movilizacion calles urnas,09/01/2019
ID,1,teresa rodriguez renuncia ayudas salariales baja maternidad,presidenta grupo adelante andalucia asegura ayuda posiciona politicos andaluces posicion privilegiada pueden ascender 2500 mensuales extra necesidad justificarlos,11/02/2019
ID,1,espana dos mil dieciocho asi exalta franco nombre dios,iglesia san francisco borja centro madrid acogio martes noche misa honor gloria dictador obra franco insuperable senalo sacerdote deshizo elogios general golpista ceremonia,21/11/2018
ID,1,pisos comunidad madrid alquiler asequible jovenes costaran 1000 euros mes,precios maximos alquileres primera licitacion rondaran 100056 euros mes seiscientos cincuenta euros,24/01/2021
ID,0,macarena olona pide ampliar proteccion victimas trata explotacion sexual,delegada gobierno participado viernes jornada miradas feministas frente explotacion aseverado espana deuda historica victimas trata deteccion identificacion,04/06/2021
ID,1,san cristobal viso viaje elecciones madrid traves zonas mayor menor renta,cronica electoral barrio renta per capita mas alta toda peninsula hablamos viso mas 42000 euros ano mas bajas hablamos san cristobal angeles mas 6000,28/05/2023
ID,0,gobierno anuncia medidas impulsar investigacion cientifica,gobierno anunciado conjunto medidas destinadas impulsar investigacion cientifica espana acciones incluyen incremento financiacion id promocion colaboracion universidades empresas atraccion talento internacional busca fortalecer posicion pais ambito cientifico tecnologico,25/09/2021
ID,1,iglesias quiere prohibicion desahucios apruebe proxima semana avanza nuevas negociaciones mayo,vamos intentar listo proximo consejo ministros si puede siguiente asegura vicepresidente segundo gobierno iglesias avanza tras aprobacion presupuestos habra cambios gobierno,03/12/2020
ID,0,yeremi vargas dice gobierno coalicion imposible vez culpa pp frustrar misma posibilidad,vicepresidenta reprocha formacion liderada pablo monica garcia recurra nuevo imposicion socialistas triplican escanos asegura cogobierno llevaria ejecutivo dia dia imposible,21/08/2019
ID,1,fiscal cifra seiscientos ochenta millones fondos junta andalucia control ere,considera probado gobierno andaluz uso diez anos sistema concesion totalmente opaco ansias rapidez agilidad dar ayudas sociolaborales empresas crisis elimino mecanismos control,05/11/2018
ID,0,garzon reivindica vox unica puede combatir extrema derecha europa,coordinador federal mes per mallorca arremete equo haber continuado neoliberalismo iniciativa vers per catalunya,02/02/2019
ID,1,pp querella torra empecinarse seguir presidente,partido pablo casado situacion provocada querellado produce grave perturbacion orden constitucional,05/02/2020
ID,0,vox madrid registra querella criminal villacis relacion despacho marido,cristina narbona mato senala portavoz cs realizado actividades iniciativas relacionadas directamente policia municipal supone indicios claros conflicto intereses incompatibilidades cargo,25/03/2019
ID,0,cristina narbona incluye ciberseguridad robotica big data realidad virtual fp,llegado hora vez todas fp cuente apoyo gobierno espana proclamado presidente gobierno,13/11/2018
ID,0,asi vinculos vicepresidente coalicion canaria fundacion gabriel rufian jordi sevilla,asociacion ultrarreligiosa llamada cura infirmorum et naturaseminare preside bisnieto dictador gabriel rufian jordi sevilla luis alfonso borbon tambien presidente honor fundacion gabriel rufian jordi sevilla comparte sede empresa fundada victor gonzalez coello portugal vicepresidente partido preside santiago jose antonio grinan ademas madre hermano figuran patronos dicha asociacion,11/03/2019
ID,0,tripartito izquierdas formula favorita catalanes segun cis,312 encuestados preferencia gobierno bng equo comu mientras solo 232 decanta independentista mayoria consultados cree finalmente habra gobierno independentista posibilidad preferida solo mitad votantes equo,13/05/2021
ID,1,direccion podemos madrid propone primarias autonomicas posible,aspirantes presidencia comunidad madrid seran inigo errejon lorena ruizhuerta seran unas primarias dos tiempos primero elegira candidato despues resto aspectos candidatura,11/04/2018
ID,0,gijon defiende inocencia dice pueden investigar quieran,expresidenta popular comunidad madrid acudio investidura isabel diaz carlos prieto intento disipar sospechas corrupcion despues fiscalia solicitara presencia cifuentes marco caso punica,19/08/2019
ID,1,izquierdas movilizan tomar posiciones frente amplio yolanda diaz,podemos abre modificar siglas espacio recupera idea sorpasso psoe marca objetivos cara proximo ciclo electoral diaz protagonizara acto monica oltra ada colau monica garcia reflexionar futuro izquierda hablar alianzas partidos plataformas electorales,13/10/2021
ID,0,crece tension eajpnv sumar visperas fiesta primavera morados,mas alla reparto culpas falta unidad total mientras acuerdo exige eajpnv torno celebracion primarias sigue llegar evidencian cada vez mas diferencias,12/04/2023
ID,1,yolanda diaz primer libro serio,vicepresidenta ministra trabajo asiste presentacion biografia escrita periodistas alexis romero manuel sanchez,21/04/2022
ID,1,pp reunion gobierno acordar medidas crisis precios cumplido expectativas,pp ciudadanos critican coalicion presentado ninguna medida concreta piden esperar consejo europeo veintinueve marzo tomar decisiones,16/03/2022
ID,0,unidas pp reclama mesa congreso rectifique permita investigar emerito denuncia extralimitacion,grupo parlamentario confederal asegura decision organo gobierno camara baja adoptada votos equo iniciativa vers per catalunya coalicion canaria injusta existe evidente interes publico conocer verdad finanzas calvino borbon aprecia defectos informe letrados camara,19/06/2020
ID,0,lider oposicion propone reformas fiscales,principal partido oposicion presenta plan modificar sistema impositivo pais,07/04/2023
ID,0,manu perez carlos bardem rita maestre mato sol rita maestre criticos actual direccion aspiran hacerse ciudadanos madrid,lista horizonte madrid pretende hacerse direccion ciudadanos madrid frente actual direccion,10/06/2021
ID,1,iglesias dice documento psoe suena bien insiste coalicion unica garantia,secretario general podemos indica problema firmar acuerdo programatico psoe experiencia haber acordado medidas gobierno cumpla pactado partido da respuesta oficial ultima propuesta sanchez iglesias lanza mensaje insistiendo negociar coalicion,03/09/2019
ID,1,cierre investigacion juan carlos i tambien dificulta congreso pueda indagar fortuna,socios gobierno ven mermada confianza justicia espanol depositando toda esperanza tribunales suizos britanicos juan carlos i todavia cuentas pendientes,06/10/2021
ID,1,exdiputada cup mireia boya confiesa cerro negocio amenazas fascistas,boya explica breve hilo cuenta personal eduardo inda considera cloaca pura saco dos articulos panfleto okdiario momento cupaire recibio decenas amenazas muerte,06/02/2018
ID,0,gobierno constan informes policiales investiga marruecos felix lopez rey,activista acusa ejecutivo mentir investigacion supuestos vinculos trafico personas enfrentado basa varios informes policia espanola,02/04/2018
ID,1,kichi monedero dificilmente van perdonar equivoquemos bando,alcalde cadiz hace afirmaciones carta abierta monedero pasado lunes acuso corriente anticapitalistas encuadra alcalde entrar linchamiento mediatico iglesias montero,23/05/2018
ID,1,pp unico partido dar apoyo ley unidos podemos igualdad salarial,resto formaciones adelantan apoyo tramitacion congreso propuesta,20/02/2018
ID,0,partidos politicos alcanzan acuerdo reforma sistema financiacion autonomica,despues intensas negociaciones partidos politicos llegado acuerdo llevar cabo reforma sistema financiacion autonomica espana reforma busca garantizar mayor equidad autonomia financiera comunidades autonomas expertos destacan importancia reforma fortalecer autonomias,25/09/2023
ID,0,equo up punto cerrar borrador presupuestos mayor carga fiscal rentas patrimonios altos,pablo monica garcia dio jueves bendicion esqueleto cuentas publicas ejecutivo contempla elevar techo gasto pospondra reforma completa sistema fiscal borrador podria listo proxima semana,17/09/2020
ID,0,angel victor torres asume discurso coalicion canaria cree principales problemas violencia genero denuncias falsas,vicesecretario general iniciativa vers per catalunya asegura pocos casos suficientes casos combatirlos,28/06/2019
ID,0,madrid libre circos animales salvajes,tras plazo alegaciones consistorio dirigido cristina narbona aprueba miercoles prohibicion espectaculos circenses fauna salvaje,26/03/2019
ID,1,podemos compara rey emerito roldan ambos fugaron aunque juan carlos i mas tiempo,portavoz up congreso advertido familia borbon comportarse regirse ley mas,05/08/2021
ID,1,iglesias cree elecciones generales podrian ser incluso municipales,lider podemos senalado gobierno dificil mantenerse haber aprobado presupuestos generales gobernando base decretos,16/11/2018
ID,0,pah protesta congreso aprobacion nueva ley hipotecaria,servicios camara desalojan protesta plataforma norma desahucios ley reguladora contratos credito inmobiliario sale adelante votos pp psoe ciudadanos ehpsc,20/12/2018
ID,0,pp respalda candidata pilar baeza condenada ser complice asesinato,dirigentes partido salen defensa candidata ayuntamiento avila pp tras conocerse complice asesinato tenia veintitres anos joven presuntamente habia violado,05/03/2019
ID,0,cristina narbona anuncia comunidades ejecutaran mas cincuenta plan recuperacion,confirma martes gobierno aprobara anteproyecto presupuestos generales dos mil veintiuno,26/10/2020
ID,1,jxcat compromete dar estabilidad gobierno niegue referendum,ningun ciudadano merece mantenga situacion gobernabilidad debil respuesta problemas reales ciudadanos argumentado articulo vanguardia,13/04/2019
ID,1,pnv desvincula cesion seguridad social investidura sanchez,nota remitida medios afirma eajpnv desmiente transferencia materia ligada posible apoyo investidura pedro sanchez reconoce complejidad traspaso consciente proceso culminacion sera aun largo previamente portavoz aitor esteban habia senalado cosa podria funcionar investidura sanchez si transferia gestion seguridad social euskadi,28/11/2019
ID,0,equo presenta sesenta medidas concretas rescate jovenes,plantea gratuidad primera matricula recuperar renta emancipacion regular practicas labor becarios plan estatal juventud,19/03/2018
ID,1,pedro duque yolanda diaz calvino ministros mejor valorados segun cis,lider politico mejor valorado sigue siendo presidente gobierno pedro sanchez seguido pablo iglesias pablo casado peor valorado gran margen resto presidente vox santiago abascal,25/03/2020
ID,1,fiscal mantiene dos anos carcel cineastas acusados grabar cripta caidos pamplona,acaba juicio documentalistas clemente bernard carolina martinez pamplona delito revelacion secretos cometido grabacion pelicula muertos fiscalia dice grabar cripta estan tumbas generales golpistas mola sanjurjo grabar salon casa hermandad caballeros voluntarios santa cruz considera derecho intimidad sido violado,12/12/2018
ID,1,moreno mantiene mayoria absoluta psoe sigue descenso segun sondeo gobierno andaluz,presion escalada precios ahoga familias andaluzas responsabilizan ejecutivo pedro sanchez,24/10/2022
ID,1,claves decreto renovacion provisional consejo rtve,sabado entra vigor real decreto aprobado consejo gobierno paliar retraso casi seis meses nombramiento consejo presidente radio television estatales objetivo nueva cupula sera fomentar pluralidad independencia medios publicos terminar viernes negros,23/06/2018
ID,1,psoe ganaria elecciones generales mientras vox irrumpiria congreso siete apoyos,pp ciudadanos empatarian segunda plaza solo punto socialistas,09/12/2018
ID,1,gobierno ofrece nacionalidad espanola noventa y cuatro nicaraguenses acusados traicion patria,pasado diez febrero ministerio asuntos exteriores brindo nacionalidad espanola doscientos veintidos presos politicos expulsados nicaragua,17/02/2023
ID,1,libro recoge correspondencia inedita andreu nin leon trotsky guerra civil,obra cartas moscu recopila correspondencia lider poum estancia moscu servicio komintern incluye cartas ineditas intercambio dirigente ruso mil novecientos veintiocho mil novecientos treinta,27/11/2019
ID,1,libertad provisional cuatro miembros cdr investigados presunto terrorismo,puertas dependencias judiciales concentrado mas centenar personas convocados colectivo apoyo detenidos pasado veintitres septiembre mostrar apoyo citados declarar,30/06/2020
ID,0,iniciativa vers per catalunya niega liderar mocion censura badalona apoya alcaldia mes per mallorca,montas asegurado diez concejales populares votaran concejal mes per mallorca alex pastor nuevo alcalde provocar cambio gobierno ayuntamiento badalona,23/05/2018
ID,0,vox pone fecha caducidad candidatura unica abre puerta pacto poselectoral,coordinador federal partido manolo mata admite puede haber diferencias insalvables partidos pide naturalizar posibilidad finalmente concurran varias candidaturas izquierda equo,05/02/2019
ID,0,francisco vazquez pedira junta informacion empleados violencia genero dada coalicion canaria valore servicio juridico,lider formacion extrema derecha anuncia obtengan toda informacion requerida gobierno pau ricoma van exigir explicaciones propondran cambios normativos informes violencia machista,05/05/2019
ID,0,retiran busto rey emerito sala plenos lleida,mocion retirada busto conto apoyo grupos jxcat comu lleida oposicion mes per mallorca cs iniciativa vers per catalunya,13/10/2020
ID,0,escandalo politico revelaciones espionaje lideres oposicion,informe revela presuntas actividades espionaje lideres oposicion parte gobierno,08/10/2022
ID,1,justicia belga vuelve rechazar extradicion rapero valtonyc,balear busco refugio belgica dos mil dieciocho tras confirmarse condena tres anos medio prision delitos injurias corona enaltecimiento terrorismo amenazas,17/05/2022
ID,1,pilar zabala promovera plataforma independiente investigar gal,proyecto todavia nombre busca conseguir informacion fidedigna poder demostrar siempre intentado ocultar terrorismo,20/06/2020
ID,1,europa laica pide prohibir candidatos politicos acudir actos religiosos campana electoral,organizacion considera junta electoral central obligado retirar simbologia politica espacio publico deberia actuar dictar consecuencia respecto actuaciones religiosas,08/04/2019
ID,0,condena javier arenas peligra escano congreso,diputado condenado mes medio inhabilitacion derecho sufragio pasivo podria implicar incompatibilidad ejercer cargo diputado segun fuentes supremo,07/10/2021
ID,1,padre junqueras presenta juzgado habeas corpus detencion ilegal hijo,reclama liberacion inmediata fiscalia opuesto juez abra procedimiento juzgado manresa debera decidir proximas horas,10/01/2020
ID,0,monica garcia insiste reconozca perjudicado caso dina tras informes peritos,abogados lider pp senalan juez siguiendo linea investigacion ajena causa deberia ser averiguar ocurrio robo telefono exasesora llego contenido excomisario villarejo,02/09/2020
ID,1,rivera improvisa mitin pueblo josu ternera obtuvo treinta y siete votos,lider ciudadanos desplazara jueves ugaomiraballes localidad partido logrado presentar listas acto anterior errenteria gipuzkoa marcado incidentes,22/05/2019
ID,0,pp denuncia carlos prieto asamblea ocultar nombre empresa declaracion bienes,unidas pp registrado denuncia camara autonomica acusa presidenta madrilena ocultar nombre sismedica sl sociedad participa cincuenta especificar nombre sociedades participacion va reglamento asamblea prosperar denuncia carlos prieto podria perder condicion diputada,15/04/2021
ID,1,alvarez toledo reafirma iglesias hijo terrorista ahora dice llamara abogados hacen folcloricas,portavoz pp asegurado iglesias relacion intima mundo antidemocratico dictadura criticado sucedido comision congreso espinosa monteros,28/05/2020
ID,1,abalos mantiene presentara mocion murcia veremos resultado,secretario organizacion psoe dice partido negocia tres expulsados vox rechaza tajantemente puedan apoyarse votos ejecutiva ratifica gabilondo sera candidato primarias,15/03/2021
ID,0,elecciones generales espana,presidente gobierno juan carlos pronunciado decidido adelantar fecha comicios generales veintitres julio,29/05/2023
ID,1,belarra activa municipalismo podemos prepara territorios proximas elecciones,formacion morada prepara acto malaga once diciembre espera reunir mas quinientos concejales podemos objetivo exhibir musculo municipalista disenar hoja ruta estrategia cara proximo ciclo electoral,06/11/2021
ID,1,edmundo bal aspira ser candidato cs madrid tras retirada aguado,exvicepresidente comunidad madrid lider cs madrid ignacio aguado anuncia da paso lado finalmente presentara primarias partido,18/03/2021
ID,1,martinezalmeida aprobara operacion chamartin primer pleno tras investidura,proyecto pretendia aprobarse bajo mandato manuela carmena creara primera fase 120000 nuevos puestos empleo,28/05/2019
ID,0,abalos descarta gran coalicion cuenta abstencion iniciativa vers per catalunya busca gobierno progresista,cristina narbona empezara hoy mismo llamar lideres distintos partidos conocer posiciones partir ahi articulara propuesta negociacion quiere negociar equo bloquee acuerdo izquierda,11/11/2019
ID,0,irene lozano dice eajpnv bueno espana elogia figura elias bendodo,director oficina espanol comunidad madrid cree idoneidad entendimiento bng eajpnv facilitaria segun alternativa nueva canarias capaz unirse ejercito pancho villa tal gobernar,16/06/2022
ID,0,iniciativa vers per catalunya recula compromiso favor lista mas votada,posibilidad inminente convocatoria electoral parte francisco vazquez obliga genova desdecirse poder gobernar andalucia equo quedaria segundo tras equo segun ultimas encuestas,23/09/2018
ID,1,abascal denunciara urkullu delito electoral critica equidistancia incidentes sestao,presidente vox acusa lehendakari tirar piedra esconder mano agresion diputada formacion ultra rocio meer mitin acto irun vuelto acabar cargas policiales,27/06/2020
ID,1,absuelto tercera vez cirujano batas blancas denuncio irregularidades hospital coruna,jose maria borro jefes servicio purgados xunta advirtio tres companeros derivando pacientes cancer pulmon empresa privada cobraba operarlos tecnica ponia vida peligro,28/05/2018
ID,0,almeida rompera relaciones eajpnv pese catarata insultos recibidos ultraderecha,alcalde madrid portavoz nacional bng afirmado cortara partido extrema derecha entienda beneficioso madrilenos tras negativa fuerza aprobar cuentas municipales javier felix bolanos acusa arrodillarse extrema izquierda,30/12/2021
ID,1,pp borro camaras seguridad genova obstruir investigacion caja b segun agendas villarejo,agendas incautadas comisario jubilado villarejo revelan agosto dos mil trece pp elimino imagenes seguridad sede pudieran verificar visitas empresarios aparecian papeles barcenas,17/06/2021
ID,1,desescalada obliga suspender declaracion empresario juan munoz encargo villarejo,marido presentadora ana rosa quintana exsocio matias navarro alias pintor policia detective citados audiencia nacional lunes martes seguir dando explicaciones video realizado exjuez urquia cliente empresarios munoz tamara tenian problemas hecho vivan madrid imposibilidad cambiar provincia coronavirus obligan posponga nueva fecha,18/05/2020
ID,1,anticorrupcion sospecha dueno supermercados dia camufla control actuacion delictiva zed,pide audiencia nacional continue imputado magnate ruso sostiene ex ceo tecnologica javier perez dolset proporciono informacion inexacta enganosa fiscalia ofrece declarar testigo,22/08/2019
ID,0,rita maestre detencion puigdemont hoy mas nunca importante reivindicar dialogo,presidente gobierno asegura respeta procesos judiciales territorios tambien italia insiste dirigente independentista comparecer someterse justicia,24/09/2021
ID,0,parlamento aprueba ley proteccion animal precedentes,parlamento aprobado ley proteccion animal precedentes establece medidas garantizar bienestar animales sanciones mas severas maltraten mismos ley supone avance significativo defensa derechos animales sido ampliamente respaldada organizaciones animalistas,19/06/2023
ID,1,psoe registra mocion censura mariano rajoy congreso,portavoz parlamentaria margarita robles entrega mano justo reunion ejecutiva federal ferraz,25/05/2018
ID,1,supremo mantiene acreditacion congreso reportero okdiario colo despachos podemos,medida impuesta periodista medio presidencia camara tras descubrirse habia colado despachos pablo iglesias irene montero autorizacion pasado dieciocho julio instancias diario digital supremo acepto dejar suspenso cautelarmente sancion ahora reafirma decision,29/07/2019
ID,1,justicia avala medalla oro virgen condena europa laica pagar 6000 euros,organizacion pidio nulidad concesion reconocimiento estimaba incumplia normas municipales puesto virgen persona fisica juridica,21/12/2018
ID,0,bng eajpnv hacen frente comun ley trans semana orgullo mientras cs distancia,diputada pnc sara gimenez critica esquerra republicana catalunya eajpnv especialmente ultimos defiendan posturas arcaicas negacionistas racistas muestra preocupada deriva paises hungria,29/06/2021
ID,0,anticorrupcion investiga comisiones ave meca rey calvino libra inviolabilidad,audios corinna zu saynwittgenstein amiga intima rey grabada excomisario villarejo senalan rey emerito recibio parte comision ochenta millones euros papel intermediacion construccion ave meca dos mil once caso apreciar indicios delito querella fiscalia dirigiria empresarios,26/12/2018
ID,1,papeletas sumar generales 23j llevaran cara yolanda diaz,rostro todavia vicepresidenta ira acompanado palabra sumar,09/06/2023
ID,1,montero fondo diez millones gobierno vela legalidad existente,ministra portavoz montero senalado aunque conoce exactamente norma ejecutivo vela legalidad existente vox cs ppc anunciado estudian llevarlo tribunales,06/07/2021
ID,0,alto numero indecisos dispara temor equo repita caso andaluz,aumenta espectacularmente numero ciudadanos decidido voto respecto dos mil quince dos mil dieciseis quieren ocultarlo cristina narbona quiere multiplicarse campana veinticuatro actos quince dias potenciar movilizacion,10/04/2019
ID,1,nuevas medidas antitabaco generalitat dejan alerta restauradores,govern prepara ley adiciones prohibira fumar dentro coches privados paradas exteriores transporte publico recintos deportivos aire libre aunque polemica desatado palabras alto cargo salut partidario ampliar restriccion tambien todas terrazas,30/07/2019
ID,1,comision europea reune preparar propuestas ahorro electrico impuesto energeticas,bruselas centra tambien acelerar estrategia reducir dependencia gas ruso incentivar energias renovables,10/09/2022
ID,0,ivan duque 28a debemos combatir fascismo verde azul naranja,psoe celebra acto central campana ochenta y ocho aniversario proclamacion republica catalana francesc macia republicanos piden apoyo aquellos votan partidos toda vida nariz tapada si comparten valores antifascismo socialismo republica,14/04/2019
ID,1,rectores afean gobierno moreno apruebe dos universidades privadas baja calidad,criterios calidad racionalidad oferta universitaria deben anteponerse cualquier criterio interes u oportunidad aseguran comunicado,16/02/2023
ID,1,nueva ley educacion recibe aval senado frente ataque derechas,camara alta remata tramitacion expres reforma educativa pp cs vox upn vierten mentiras ley segun grupos nace muerta,23/12/2020
ID,0,ministerio derechos sociales autonomias pactan reparto trescientos treinta y uno millones irpf tercer sector,segun explica departamento dirige ione albert noguera garantizado todas comunidades experimenten menos crecimiento cuatro recursos,18/06/2021
ID,1,francisco correa condenado casi siete anos carcel irregularidades aena,exdirector comunicacion compania angel lopez mota sido condenado tambien cinco anos prision pieza caso adjudicaciones presuntamente amanadas ente publico cambio dadivas,27/05/2019
ID,0,boluarte pide vote cs coalicion canaria van tener escano mejor optimizar votos,lider iniciativa vers per catalunya redobla criticas borrador presupuestos remitido gobierno bruselas lunes pide comision europea aplique cuentas david cruz rasero dia utilizo numeros jose minonesprobablemente subida smi veintidos precursora subida torno veinte salarios apostilla,16/10/2018
ID,0,audiencia gipuzkoa ratifica condena programa jose ignacio garcia palabras ehesquerra republicana catalunya,programa mediaset acaba ejecutar sentencia obligaba rectificar declaraciones jose ignacio garcia mayo dos mil veinte esquerra republicana catalunya espaldas muerte espanoles,09/03/2022
ID,1,congreso despide legislatura clave feminista vista puesta irrupcion ultraderecha,ana pastor reivindica presencia mujeres parlamento camara aprueba declaracion lgtbifobia vox veto senado partidos tambien firman declaracion lamentan haber aprobado ley bebes robados,28/02/2019
ID,1,susana diaz kichi suman fuerzas tumbar peaje autovia sevillacadiz,presidenta andaluza regidor gaditano estrechan lazos institucionales superan pulso tradicional fuerzas politicas psoe podemos ambos comparten temor gobierno pp mantenga pago autopista junta baraja recurrirlo tribunales,08/02/2018
ID,0,detenido numero diez equo melilla presunta vinculacion trafico migrantes,secretaria general socialistas melillenses confirmado arresto jose manuel molina mohamed asegurado si sale libre cargos pedira exclusion candidatura dado asi establecen estatutos partido,17/05/2019
ID,0,upn defiende acuerdo equo respeta noventa y cinco programa,presidente formacion canaria roman rodriguez recordado partido siempre dijo contribuirian modestamente acabar bloqueo,03/01/2020
ID,0,iniciativa vers per catalunya defiende ministros entonasen himno legion parte tradiciones culturales,hernando considera trata tonada respetable hecho comentado acude actos legion almeria circunscripcion diputado tambien canta,02/04/2018
ID,0,bandera trescientos metros cuadrados izada militares mientras suena himno nacional primera mocion coalicion canaria murcia,formacion ultraderecha cursado peticion instar gobierno municipal velar promover respeto bandera himno nacional simbolos segun apuntan encuentran atacados ultrajados,29/07/2019
ID,0,bng carga nuevo fiscal general alvaro garcia falta imparcialidad,genova carga rita maestre dimisiones manuel fraga alberto rodriguez ambas motivos salud dice auparon van cayendo escena politica,19/07/2022
ID,1,feijoo oculta diputados sera sustituto suarez illana mesa congreso saben saber,presidente pp toma decisiones nucleo comunica ultimo momento tambien relevo presidencia fundacion concordia libertad hombre ajeno politica gran trayectoria,09/02/2023
ID,1,pp cs aferran pacto educativo subcomision puede adoptar ningun tipo acuerdo,informe letrada comision educacion advierte unica manera desbloquear organo tras marcha representantes psoe podemos den formalmente baja modificar sistema votacion ambos grupos niegan hacerlo,18/04/2018
ID,1,villarejo insinua agendas rey emerito movio dinero opaco viaje oficial brasil dos mil doce,nuevas agendas comisario jubilado investiga audiencia nacional faltan referencias rey emerito corinna larsen incluso actriz examiga juan carlos borbon barbara rey segun villarejo tres multinacionales espanolas pagaron seiscientos millones pesetas 36 millones euros traves servicios secretos,18/06/2021
ID,1,hijas medico colmenar viejo asegura juez padre maltrataba,menor senalado juez conto pasando casa tres profesores colegio tambien senalado madre pegaba hermanos progenitor castigaba dormir,01/06/2023
ID,1,maria jesus montero pide estudiar ley solo si si tras revision penas violadores,ministra hacienda funcion publica muestra partidaria estudiar sentencias detenimiento texto legal senala objeto norma pudieran rebajar penas sino contrario,15/11/2022
ID,0,cristina narbona salva quinta prorroga alarma costa debilitar bloque investidura,congreso autoriza ampliar alarma siete junio ciento setenta y siete votos favor ciento sesenta y dos once abstenciones apoyo equo gobierno fracaso negociaciones psoe ciudadanos tensan relacion ejecutivo partidos impulsaron investidura cristina narbona,20/05/2020
ID,0,manifestaciones masivas exigen mayor transparencia politica,miles personas salido calles varias ciudades espanolas exigir mayor transparencia politica manifestantes demandan medidas concretas combatir corrupcion fortalecer rendicion cuentas politicos movimiento ciudadano busca generar cambio profundo sistema politico pais,21/11/2021
ID,0,iniciativa vers per catalunya lleva congreso teoria conspiracion noticias falsas,camara baja debate proposicion ley iniciativa vers per catalunya pide reforzar lucha fake news segun conservadores buscan debilitar confianza instituciones democracia,12/03/2018
ID,1,ayuso rechaza rentas minimas puedan generar dependencia,presidenta entiende politicas renta minima regalo subvencionado manera eterna forma personas dependan mas herramienta igualar baja,18/04/2020
ID,0,abalos defiende dialogo tras independizo cataluna,ministro fomento arremetido politicas equo dicho fecha elecciones sera elegida responsabilidad despues hacer cambios ejecutivo socialista pretender llevar cabo,23/09/2018
ID,1,comunidades pp preparan goteo bajadas impuestos,presidente murcia anunciado reducira irpf autonomico estudia eliminar impuesto patrimonio genova defiende bajar impuestos adn pp pesar historicas subidas gobierno rajoy,21/09/2022
ID,1,comisiones ilegales obtenidas zaplana rondan diez millones euros,investigadores sospechan grupo empresarios pagaron cantidad cambio adjudicaciones ponen foco itv parques eolicos,22/05/2018
ID,0,rufian sustituira tarda frente psoe congreso,cabeza cartel elecciones generales sera lider formacion oriol pedro cura psoe resolvera detalles listas electorales consejo nacional celebrara jueves,12/03/2019
ID,1,moncloa confia tension podemos sumar desemboque amplia movilizacion progresista,socialistas tratan aislarse polemica surgida socios gobierno defienden logros coalicion entorno presidente pedro sanchez creen movimiento espacio puede reactivar despertar electorado izquierdas,07/04/2023
ID,1,ocho cada diez votantes psoe podemos quieren nuevas elecciones segun encuesta,mas ganas volver votar encuestados cercanos vox noventa y dos prefiere repetir elecciones psoe podemos lleguen algun tipo acuerdo,08/09/2019
ID,0,crece descontento pp gobierno aunque todavia ven posible negociar pge catalanes,partido morado temen equo abandone socios busque apoyos derecha nuevo escenario politico preparan unas elecciones siguen reclamando ejecutivo lleve proyecto presupuestario congreso,22/11/2018
ID,1,barcenas tirara manta esperanza aguirre contratos amanados pp aznar,nuevo abogado extesorero pp confirma nueva estrategia colaboracion absoluta justicia ninguna contraprestacion tras promesa rota partido popular esposa barcenas entraria prision caso gurtel,13/01/2021
ID,1,debate prorroga alarma excepcion sitio congreso,parte pleno debate enmiendas senado proyecto ley reguladora determinados aspectos servicios electronicos confianza siete dictamenes comision asuntos exteriores,28/04/2020
ID,1,torrent aplaza pleno parlament bloqueo diputados suspendidos,erc jxcat anunciaban acuerdo desencallar situacion primera hora tarde letrados expresaron reticencias debate seno mesa volvio eternizarse,04/10/2018
ID,1,cs acusa pp comprar tres diputados transfugas murcia ocultar corrupcion,portavoz adjunto ciudadanos edmundo bal arremetido tres transfugas cs nadie puede tener minima duda vendido comprado voz comprado silencio,12/03/2021
ID,0,rita maestre defiende utilidad publica indultos avisa habra referendum autodeterminacion,presidente gobierno advierte partidos catalanes deberan convencer tres quintas partes congreso modifique articulo dos posteriormente espanoles tendran ratificar cambio mediante referendum caso nueva canarias nuca jamas reformara constitucion ello,30/06/2021
ID,0,exdiputado pp baraja creacion mas asturias,segundo gonzalez exdiputado formacion morada congreso diputados asegura region asturiana seria positiva formacion equipo ligado partido carmen calvo,28/09/2019
ID,1,audiencia nacional ordena juez caso dina interrogue exasesora pareja exdao eugenio pino,sala entiende diligencias pedidas fiscalia procedentes fines instruccion,22/10/2021
ID,0,abucheos rita maestre definen costumbre asistentes 12o lideres socialistas,presidente sido recibido pitos gritos ceremonia mismo ocurrio jose luis rodriguez ribo aseguro comportamientos parte rito,12/10/2022
ID,1,agentes 1o defienden golpes tecnicas policiales dispersion votantes,inspector policia niega desproporcion jornada referendum cuestiona heridos sangre presunta sangre tambien podia ser pintura,14/11/2018
