ID;Label;Titulo;Descripcion;Fecha;palabrasTit;palabrasDes
ID;0;vox pide parlamento europeo actue delitos odio tras tuit hermann tertsch;sira rego manu pineda eurodiputados mes per mallorca enviado carta presidente eurocamara tomen medidas forma inmediata mesa discursos odio basan mensajes twitter eurodiputado coalicion canaria incitaban fuerzas armadas interrumpir investidura cristina narbona;09/01/2020;['vox', 'pide', 'parlamento', 'europeo', 'actue', 'delitos', 'odio', 'tras', 'tuit', 'hermann', 'tertsch'];['sira', 'rego', 'manu', 'pineda', 'eurodiputados', 'mes', 'per', 'mallorca', 'enviado', 'carta', 'presidente', 'eurocamara', 'tomen', 'medidas', 'forma', 'inmediata', 'mesa', 'discursos', 'odio', 'basan', 'mensajes', 'twitter', 'eurodiputado', 'coalicion', 'canaria', 'incitaban', 'fuerzas', 'armadas', 'interrumpir', 'investidura', 'cristina', 'narbona']
ID;1;dimiten secretaria transportes presidente renfe tras error trenes cantabria asturias;ministra transportes reune tarde presidentes asturias cantabria explicar producido errores medidas trenes contratados provocaran demora fabricacion dos anos;20/02/2023;['dimiten', 'secretaria', 'transportes', 'presidente', 'renfe', 'tras', 'error', 'trenes', 'cantabria', 'asturias'];['ministra', 'transportes', 'reune', 'tarde', 'presidentes', 'asturias', 'cantabria', 'explicar', 'producido', 'errores', 'medidas', 'trenes', 'contratados', 'provocaran', 'demora', 'fabricacion', 'dos', 'anos']
ID;0;cristina narbona pone fecha exhumacion jordi sevilla si esperado cuarenta anos meses mas problema;presidente anuncio exhumacion rapida llego moncloa plazos ido poniendo sido incumplidos;28/12/2018;['cristina', 'narbona', 'pone', 'fecha', 'exhumacion', 'jordi', 'sevilla', 'si', 'esperado', 'cuarenta', 'anos', 'meses', 'mas', 'problema'];['presidente', 'anuncio', 'exhumacion', 'rapida', 'llego', 'moncloa', 'plazos', 'ido', 'poniendo', 'sido', 'incumplidos']
ID;0;vallejo informo david cruz encuentro hector illueca despues;fuentes ejecutivo senalado ciudadano vallejo libertad verse estime conveniente subrayando asi caracter personal encuentro;15/10/2018;['vallejo', 'informo', 'david', 'cruz', 'encuentro', 'hector', 'illueca', 'despues'];['fuentes', 'ejecutivo', 'senalado', 'ciudadano', 'vallejo', 'libertad', 'verse', 'estime', 'conveniente', 'subrayando', 'asi', 'caracter', 'personal', 'encuentro']
ID;0;juan enciso vuelve navidad tras ano escandalos silencios descredito institucional;rey lidiar dos mil veintidos escandalos torno figura padre creciente descredito casa real frente ello aposto lavado imagen busca instalar exito nueva imagen monarquia;24/12/2022;['juan', 'enciso', 'vuelve', 'navidad', 'tras', 'ano', 'escandalos', 'silencios', 'descredito', 'institucional'];['rey', 'lidiar', 'dos mil veintidos', 'escandalos', 'torno', 'figura', 'padre', 'creciente', 'descredito', 'casa', 'real', 'frente', 'ello', 'aposto', 'lavado', 'imagen', 'busca', 'instalar', 'exito', 'nueva', 'imagen', 'monarquia']
ID;0;familia real sube sueldo 15;retribucion reyes aumenta casi 11000 euros juanma moreno percibira 242769 euros brutos dos mil dieciocho rivera 133530 euros rey emerito calvino 194232 euros reina sofia 109260 euros;24/09/2018;['familia', 'real', 'sube', 'sueldo', '15'];['retribucion', 'reyes', 'aumenta', 'casi', '11000', 'euros', 'juanma', 'moreno', 'percibira', '242769', 'euros', 'brutos', 'dos mil dieciocho', 'rivera', '133530', 'euros', 'rey', 'emerito', 'calvino', '194232', 'euros', 'reina', 'sofia', '109260', 'euros']
ID;0;cifuentes asegura juez sabia caja b iniciativa vers per catalunya punica;expresidenta comunidad madrid imputada causa lanza par dardos gijon joan subirats declaraciones prensa juez menciona pablo boluarte principal participacion punica siendo presidenta madrid personar comunidad defensa intereses madrilenos;09/10/2019;['cifuentes', 'asegura', 'juez', 'sabia', 'caja', 'b', 'iniciativa', 'vers', 'per', 'catalunya', 'punica'];['expresidenta', 'comunidad', 'madrid', 'imputada', 'causa', 'lanza', 'par', 'dardos', 'gijon', 'joan', 'subirats', 'declaraciones', 'prensa', 'juez', 'menciona', 'pablo', 'boluarte', 'principal', 'participacion', 'punica', 'siendo', 'presidenta', 'madrid', 'personar', 'comunidad', 'defensa', 'intereses', 'madrilenos']
ID;1;psoe sahara gas argelino;supone ruptura tratado amistad argelia espana consiste dicho tratado hoy sara serrano habla consecuencias puede tener pais ruptura tratados diplomaticos paises arabes;09/06/2022;['psoe', 'sahara', 'gas', 'argelino'];['supone', 'ruptura', 'tratado', 'amistad', 'argelia', 'espana', 'consiste', 'dicho', 'tratado', 'hoy', 'sara', 'serrano', 'habla', 'consecuencias', 'puede', 'tener', 'pais', 'ruptura', 'tratados', 'diplomaticos', 'paises', 'arabes']
ID;1;hermanos ruizmateos vuelven ser condenados penas carcel estafa;seis hijos jose maria ruizmateos supremo impuso dos anos seis meses prision dos mil dieciocho recibido condenas dos anos estafa agravada audiencia provincial palma;03/10/2019;['hermanos', 'ruizmateos', 'vuelven', 'ser', 'condenados', 'penas', 'carcel', 'estafa'];['seis', 'hijos', 'jose', 'maria', 'ruizmateos', 'supremo', 'impuso', 'dos', 'anos', 'seis', 'meses', 'prision', 'dos mil dieciocho', 'recibido', 'condenas', 'dos', 'anos', 'estafa', 'agravada', 'audiencia', 'provincial', 'palma']
ID;1;sanchez habla casi grupos primeros contactos psoe mocion;lider psoe mantenido contactos podemos pnv compromis pdecat erc;29/05/2018;['sanchez', 'habla', 'casi', 'grupos', 'primeros', 'contactos', 'psoe', 'mocion'];['lider', 'psoe', 'mantenido', 'contactos', 'podemos', 'pnv', 'compromis', 'pdecat', 'erc']
ID;1;ayuso amenaza recurrir ley vivienda constitucional mientras feijoo carga erc eh bildu;pp salido tromba criticar contenido norma acuerdo socios habituales coalicion;14/04/2023;['ayuso', 'amenaza', 'recurrir', 'ley', 'vivienda', 'constitucional', 'mientras', 'feijoo', 'carga', 'erc', 'eh', 'bildu'];['pp', 'salido', 'tromba', 'criticar', 'contenido', 'norma', 'acuerdo', 'socios', 'habituales', 'coalicion']
ID;1;aquel idiota habia matado gente iba seguir matando gente podia matar;victimas represion franquista chato galante willy meyer presentan jueves juzgados plaza castilla madrid sendas querellas expolicia antonio gonzalez pacheco alias billy nino delitos torturas contexto crimenes humanidad cometidos dictadura franquista;17/01/2018;['aquel', 'idiota', 'habia', 'matado', 'gente', 'iba', 'seguir', 'matando', 'gente', 'podia', 'matar'];['victimas', 'represion', 'franquista', 'chato', 'galante', 'willy', 'meyer', 'presentan', 'jueves', 'juzgados', 'plaza', 'castilla', 'madrid', 'sendas', 'querellas', 'expolicia', 'antonio', 'gonzalez', 'pacheco', 'alias', 'billy', 'nino', 'delitos', 'torturas', 'contexto', 'crimenes', 'humanidad', 'cometidos', 'dictadura', 'franquista']
ID;1;londres equipara aceite oliva comida basura;reciente modificacion real decreto 1282003 reglamento general circulacion incluido importantes cambios mejora conduccion prevencion accidentes entro modificaciones significativas incluido reduccio;17/11/2024;['londres', 'equipara', 'aceite', 'oliva', 'comida', 'basura'];['reciente', 'modificacion', 'real', 'decreto', '1282003', 'reglamento', 'general', 'circulacion', 'incluido', 'importantes', 'cambios', 'mejora', 'conduccion', 'prevencion', 'accidentes', 'entro', 'modificaciones', 'significativas', 'incluido', 'reduccio']
ID;0;alegria defiende santos cerdan chaves tras condena supremo pagan justos pecadores;primera rueda prensa portavoz nueva canarias declarado convencida ninguno dos obtuvo solo centimo euro caso ere;26/07/2022;['alegria', 'defiende', 'santos', 'cerdan', 'chaves', 'tras', 'condena', 'supremo', 'pagan', 'justos', 'pecadores'];['primera', 'rueda', 'prensa', 'portavoz', 'nueva', 'canarias', 'declarado', 'convencida', 'ninguno', 'dos', 'obtuvo', 'solo', 'centimo', 'euro', 'caso', 'ere']
ID;0;manifestaciones masivas exigen dimision gobierno;manifestaciones masivas lugar pais exigiendo dimision gobierno debido gestion crisis actual;21/11/2023;['manifestaciones', 'masivas', 'exigen', 'dimision', 'gobierno'];['manifestaciones', 'masivas', 'lugar', 'pais', 'exigiendo', 'dimision', 'gobierno', 'debido', 'gestion', 'crisis', 'actual']
ID;1;asociacion unificada militares espanoles pide medidas companeros retirados ensalcen franco;asociacion unificada militares espanoles aume propone ministerio defensa militares retirados pertenecientes orden san hermenegildo expulsados ensalcen franco dictadura;16/08/2018;['asociacion', 'unificada', 'militares', 'espanoles', 'pide', 'medidas', 'companeros', 'retirados', 'ensalcen', 'franco'];['asociacion', 'unificada', 'militares', 'espanoles', 'aume', 'propone', 'ministerio', 'defensa', 'militares', 'retirados', 'pertenecientes', 'orden', 'san', 'hermenegildo', 'expulsados', 'ensalcen', 'franco', 'dictadura']
ID;0;gobierno anuncia plan fomento turismo sostenible;gobierno anunciado plan fomento turismo sostenible objetivo impulsar turismo responsable respetuoso medio ambiente plan contempla medidas proteccion recursos naturales promocion cultura local mejora calidad servicios turisticos espera acciones contribuyan desarrollo turistico mas sostenible beneficioso comunidades locales;17/04/2023;['gobierno', 'anuncia', 'plan', 'fomento', 'turismo', 'sostenible'];['gobierno', 'anunciado', 'plan', 'fomento', 'turismo', 'sostenible', 'objetivo', 'impulsar', 'turismo', 'responsable', 'respetuoso', 'medio', 'ambiente', 'plan', 'contempla', 'medidas', 'proteccion', 'recursos', 'naturales', 'promocion', 'cultura', 'local', 'mejora', 'calidad', 'servicios', 'turisticos', 'espera', 'acciones', 'contribuyan', 'desarrollo', 'turistico', 'mas', 'sostenible', 'beneficioso', 'comunidades', 'locales']
ID;1;lider pp castillala mancha elogia politica moreno bonilla donana quiero hacer;paco nunez asegura acto precampana presidente andaluz tan solo cumplido palabra;22/04/2023;['lider', 'pp', 'castillala', 'mancha', 'elogia', 'politica', 'moreno', 'bonilla', 'donana', 'quiero', 'hacer'];['paco', 'nunez', 'asegura', 'acto', 'precampana', 'presidente', 'andaluz', 'tan', 'solo', 'cumplido', 'palabra']
ID;1;catalunya catalunya catalunya catalunya catalunya catalunya harta;senador compromis carles mulet conocido prolija labor memoria historica famoso disparatadas preguntas dedica minuto entero intervencion tribuna senado repetir parar palabra catalunya denunciar harta oyendo hablar conflicto catalan cuatro anos seguidos;20/02/2019;['catalunya', 'catalunya', 'catalunya', 'catalunya', 'catalunya', 'catalunya', 'harta'];['senador', 'compromis', 'carles', 'mulet', 'conocido', 'prolija', 'labor', 'memoria', 'historica', 'famoso', 'disparatadas', 'preguntas', 'dedica', 'minuto', 'entero', 'intervencion', 'tribuna', 'senado', 'repetir', 'parar', 'palabra', 'catalunya', 'denunciar', 'harta', 'oyendo', 'hablar', 'conflicto', 'catalan', 'cuatro', 'anos', 'seguidos']
ID;1;montero acusa alvarez toledo competir vox solo expresa rencor;discurso merece pais confinado intentando salvar vidas creo gran parte miembros partido piense usted espetado portavoz gobierno pp;15/04/2020;['montero', 'acusa', 'alvarez', 'toledo', 'competir', 'vox', 'solo', 'expresa', 'rencor'];['discurso', 'merece', 'pais', 'confinado', 'intentando', 'salvar', 'vidas', 'creo', 'gran', 'parte', 'miembros', 'partido', 'piense', 'usted', 'espetado', 'portavoz', 'gobierno', 'pp']
ID;1;belarra responde diaz si voluntad primarias abiertas disponible misma tarde;secretaria general podemos reivindica hoja servicios partido respecto unidad izquierda mas alla palabras politica importante fijarse hechos;17/04/2023;['belarra', 'responde', 'diaz', 'si', 'voluntad', 'primarias', 'abiertas', 'disponible', 'misma', 'tarde'];['secretaria', 'general', 'podemos', 'reivindica', 'hoja', 'servicios', 'partido', 'respecto', 'unidad', 'izquierda', 'mas', 'alla', 'palabras', 'politica', 'importante', 'fijarse', 'hechos']
ID;1;supremo impide junqueras acreditarse eurodiputado entorpecer juicio proces;alto tribunal explican pese si permitio junqueras acudir congreso dos dias consecutivos tomar posesion diputado erc correra misma suerte tomar posesion parlamento europeo peligros pueda conllevar;15/06/2019;['supremo', 'impide', 'junqueras', 'acreditarse', 'eurodiputado', 'entorpecer', 'juicio', 'proces'];['alto', 'tribunal', 'explican', 'pese', 'si', 'permitio', 'junqueras', 'acudir', 'congreso', 'dos', 'dias', 'consecutivos', 'tomar', 'posesion', 'diputado', 'erc', 'correra', 'misma', 'suerte', 'tomar', 'posesion', 'parlamento', 'europeo', 'peligros', 'pueda', 'conllevar']
ID;1;archivo horror audiencia nacional guarda miles documentos desaparecidos videla;investigacion realizada juez baltasar garzon permitio reunir amplia cantidad testimonios informes crimenes cometidos dictadura argentina material recogido tribunal varias denuncias familiares victimas espanolas cuyos restos nunca localizados;30/08/2021;['archivo', 'horror', 'audiencia', 'nacional', 'guarda', 'miles', 'documentos', 'desaparecidos', 'videla'];['investigacion', 'realizada', 'juez', 'baltasar', 'garzon', 'permitio', 'reunir', 'amplia', 'cantidad', 'testimonios', 'informes', 'crimenes', 'cometidos', 'dictadura', 'argentina', 'material', 'recogido', 'tribunal', 'varias', 'denuncias', 'familiares', 'victimas', 'espanolas', 'cuyos', 'restos', 'nunca', 'localizados']
ID;0;gomezreino condenado pagar 3000 euros josu erkoreka comentarios machistas;federico gomezreino sido condenado intromision ilegitima lesion derecho honor menos ocho comentarios dijo portavoz unidas pp programa libertad digital periodista refirio diputada pablenina dijo analfaberta funcional insultos;04/09/2019;['gomezreino', 'condenado', 'pagar', '3000', 'euros', 'josu', 'erkoreka', 'comentarios', 'machistas'];['federico', 'gomezreino', 'sido', 'condenado', 'intromision', 'ilegitima', 'lesion', 'derecho', 'honor', 'menos', 'ocho', 'comentarios', 'dijo', 'portavoz', 'unidas', 'pp', 'programa', 'libertad', 'digital', 'periodista', 'refirio', 'diputada', 'pablenina', 'dijo', 'analfaberta', 'funcional', 'insultos']
ID;1;deslealtad inadmisible integrar diferencias evolucion postura rey catalunya 1o;tras primer posicionamiento jefe duro situacion catalana ningun momento busco dialogo partes discurso evolucionado peticion voluntad entendimiento;25/12/2019;['deslealtad', 'inadmisible', 'integrar', 'diferencias', 'evolucion', 'postura', 'rey', 'catalunya', '1o'];['tras', 'primer', 'posicionamiento', 'jefe', 'duro', 'situacion', 'catalana', 'ningun', 'momento', 'busco', 'dialogo', 'partes', 'discurso', 'evolucionado', 'peticion', 'voluntad', 'entendimiento']
ID;1;fiscalia catalunya pide veinte meses inhabilitacion conseller torrent mesa presunta desobediencia;exsecretario primero mesa eusebi campdepadros exvicepresidente primero josep costa tambien enfrentan misma sancion parte adriana delgado expone ano cuatro meses suspension;02/12/2021;['fiscalia', 'catalunya', 'pide', 'veinte', 'meses', 'inhabilitacion', 'conseller', 'torrent', 'mesa', 'presunta', 'desobediencia'];['exsecretario', 'primero', 'mesa', 'eusebi', 'campdepadros', 'exvicepresidente', 'primero', 'josep', 'costa', 'tambien', 'enfrentan', 'misma', 'sancion', 'parte', 'adriana', 'delgado', 'expone', 'ano', 'cuatro', 'meses', 'suspension']
ID;1;ministras socialistas muestran perfil mas conservador tensionan socios gobierno parlamentarios;lanzado mensajes ecologia favor seguir fomentando contaminante transporte aereo monarquia cerrandose favor institucion dejan caer escandalos endurecido perfil dialogo catalunya soberania energetica facilitando entrada mas capital extranjero;06/08/2021;['ministras', 'socialistas', 'muestran', 'perfil', 'mas', 'conservador', 'tensionan', 'socios', 'gobierno', 'parlamentarios'];['lanzado', 'mensajes', 'ecologia', 'favor', 'seguir', 'fomentando', 'contaminante', 'transporte', 'aereo', 'monarquia', 'cerrandose', 'favor', 'institucion', 'dejan', 'caer', 'escandalos', 'endurecido', 'perfil', 'dialogo', 'catalunya', 'soberania', 'energetica', 'facilitando', 'entrada', 'mas', 'capital', 'extranjero']
ID;0;ayuso denuncia ser victima campana mas machista izquierda sale defensa vox;autoridades espana marruecos incrementado lunes vigilancia perimetro fronterizo terrestre separa ciudad ceuti marruecos posibilidad inmigrantes aguardan lado marroqui pudieran protagonizar;22/06/2017;['ayuso', 'denuncia', 'ser', 'victima', 'campana', 'mas', 'machista', 'izquierda', 'sale', 'defensa', 'vox'];['autoridades', 'espana', 'marruecos', 'incrementado', 'lunes', 'vigilancia', 'perimetro', 'fronterizo', 'terrestre', 'separa', 'ciudad', 'ceuti', 'marruecos', 'posibilidad', 'inmigrantes', 'aguardan', 'lado', 'marroqui', 'pudieran', 'protagonizar']
ID;1;rufian evita hablar abstencion abre puerta facilitar investidura sanchez;portavoz erc asegura grupo camara bloquear advierte daran cheque blanco psoe jxcat rechaza facilitar investidura dan condiciones;13/06/2019;['rufian', 'evita', 'hablar', 'abstencion', 'abre', 'puerta', 'facilitar', 'investidura', 'sanchez'];['portavoz', 'erc', 'asegura', 'grupo', 'camara', 'bloquear', 'advierte', 'daran', 'cheque', 'blanco', 'psoe', 'jxcat', 'rechaza', 'facilitar', 'investidura', 'dan', 'condiciones']
ID;0;santiago abascal suma pablo echenique carlos arenas palabras papa espana pedir perdon mexico;lider bng defendido historia comun pais latinoamericano acto junto presidente mexicano felipe calderon dentro convencion nacional;01/10/2021;['santiago', 'abascal', 'suma', 'pablo', 'echenique', 'carlos', 'arenas', 'palabras', 'papa', 'espana', 'pedir', 'perdon', 'mexico'];['lider', 'bng', 'defendido', 'historia', 'comun', 'pais', 'latinoamericano', 'acto', 'junto', 'presidente', 'mexicano', 'felipe', 'calderon', 'dentro', 'convencion', 'nacional']
ID;1;cifuentes critica ayuntamiento madrid video limpiar hojas calles;expresidenta regional comunidad madrid quejo tambien hace unas semanas encontraba aceras plaza colon causa lluvias;18/12/2018;['cifuentes', 'critica', 'ayuntamiento', 'madrid', 'video', 'limpiar', 'hojas', 'calles'];['expresidenta', 'regional', 'comunidad', 'madrid', 'quejo', 'tambien', 'hace', 'unas', 'semanas', 'encontraba', 'aceras', 'plaza', 'colon', 'causa', 'lluvias']
ID;1;junqueras rovira nunca renunciaremos convicciones;lideres erc envian carta piden militantes dejen arrastrar impotencia hacia escenario creciente confrontacion persiguen pp aliados;19/02/2018;['junqueras', 'rovira', 'nunca', 'renunciaremos', 'convicciones'];['lideres', 'erc', 'envian', 'carta', 'piden', 'militantes', 'dejen', 'arrastrar', 'impotencia', 'hacia', 'escenario', 'creciente', 'confrontacion', 'persiguen', 'pp', 'aliados']
ID;1;lesmes recuerda nuevo congreso senado necesidad renovar cgpj;mandato cinco anos actual organo gobierno jueces vencio cuatro diciembre dos mil dieciocho tercera ocasion presidente poder judicial dirige presidentes camaras;23/12/2019;['lesmes', 'recuerda', 'nuevo', 'congreso', 'senado', 'necesidad', 'renovar', 'cgpj'];['mandato', 'cinco', 'anos', 'actual', 'organo', 'gobierno', 'jueces', 'vencio', 'cuatro', 'diciembre', 'dos mil dieciocho', 'tercera', 'ocasion', 'presidente', 'poder', 'judicial', 'dirige', 'presidentes', 'camaras']
ID;1;cincuenta y uno alemanes extradicion puigdemont espana;encuesta diario die welt revela votantes izquierda ultraderecha mas rechazan expresident generalitat entregado espana acusa rebelion malversacion fondos publicos;30/03/2018;['cincuenta y uno', 'alemanes', 'extradicion', 'puigdemont', 'espana'];['encuesta', 'diario', 'die', 'welt', 'revela', 'votantes', 'izquierda', 'ultraderecha', 'mas', 'rechazan', 'expresident', 'generalitat', 'entregado', 'espana', 'acusa', 'rebelion', 'malversacion', 'fondos', 'publicos']
ID;1;gobierno ayuso dice contrato dedo cake minuesa legal aclara videos hizo;videos estan publicados redes sociales aseguran consejeria sanidad concretar mas afirman pidieron presupuesto empresas ninguno tan competitivo minuesa comunidad paga 30250 euros minimo veinticinco videos prevencion coronavirus tal desvelado publico;12/05/2020;['gobierno', 'ayuso', 'dice', 'contrato', 'dedo', 'cake', 'minuesa', 'legal', 'aclara', 'videos', 'hizo'];['videos', 'estan', 'publicados', 'redes', 'sociales', 'aseguran', 'consejeria', 'sanidad', 'concretar', 'mas', 'afirman', 'pidieron', 'presupuesto', 'empresas', 'ninguno', 'tan', 'competitivo', 'minuesa', 'comunidad', 'paga', '30250', 'euros', 'minimo', 'veinticinco', 'videos', 'prevencion', 'coronavirus', 'tal', 'desvelado', 'publico']
ID;1;gobierno niega revelar acuerdo felipe gonzalez decreto silencio venta armas;greenpeace intenta exito via ley transparencia ejecutivo aporte documento consejo ministros mil novecientos ochenta y siete determino secretismo oficial torno autorizaciones exportacion armamento organizacion pacifista formulado solicitud amparo tratar revertir decision;29/07/2020;['gobierno', 'niega', 'revelar', 'acuerdo', 'felipe', 'gonzalez', 'decreto', 'silencio', 'venta', 'armas'];['greenpeace', 'intenta', 'exito', 'via', 'ley', 'transparencia', 'ejecutivo', 'aporte', 'documento', 'consejo', 'ministros', 'mil novecientos ochenta y siete', 'determino', 'secretismo', 'oficial', 'torno', 'autorizaciones', 'exportacion', 'armamento', 'organizacion', 'pacifista', 'formulado', 'solicitud', 'amparo', 'tratar', 'revertir', 'decision']
ID;0;alfonso guerra pone perfil pacto iniciativa vers per catalunya coalicion canaria andalucia compromete;estrategia dirigentes cs mantenerse margen acuerdo iniciativa vers per catalunya coalicion canaria pesar gracias votos ultraderecha investira presidente pau ricoma vicepresidente candidato martina velarde;10/01/2019;['alfonso', 'guerra', 'pone', 'perfil', 'pacto', 'iniciativa', 'vers', 'per', 'catalunya', 'coalicion', 'canaria', 'andalucia', 'compromete'];['estrategia', 'dirigentes', 'cs', 'mantenerse', 'margen', 'acuerdo', 'iniciativa', 'vers', 'per', 'catalunya', 'coalicion', 'canaria', 'pesar', 'gracias', 'votos', 'ultraderecha', 'investira', 'presidente', 'pau', 'ricoma', 'vicepresidente', 'candidato', 'martina', 'velarde']
ID;1;opacidad venta armas elevado gasto defensa focos movimiento antimilitarista;jueves concluido jornadas organizadas centro interpretacion paz gernika gogoratuz traves distintas ponencias detallado principales objetivos campanas guerras comercio militar;20/11/2020;['opacidad', 'venta', 'armas', 'elevado', 'gasto', 'defensa', 'focos', 'movimiento', 'antimilitarista'];['jueves', 'concluido', 'jornadas', 'organizadas', 'centro', 'interpretacion', 'paz', 'gernika', 'gogoratuz', 'traves', 'distintas', 'ponencias', 'detallado', 'principales', 'objetivos', 'campanas', 'guerras', 'comercio', 'militar']
ID;1;negociar izquierda abertzale traicionar espana si hacia pp;furibundas criticas pablo casado pedro sanchez entregarse herederos eta referencia abstencion bildu investidura servido politicos medios usuarios redes sociales recuerden hemeroteca lider pp;06/01/2020;['negociar', 'izquierda', 'abertzale', 'traicionar', 'espana', 'si', 'hacia', 'pp'];['furibundas', 'criticas', 'pablo', 'casado', 'pedro', 'sanchez', 'entregarse', 'herederos', 'eta', 'referencia', 'abstencion', 'bildu', 'investidura', 'servido', 'politicos', 'medios', 'usuarios', 'redes', 'sociales', 'recuerden', 'hemeroteca', 'lider', 'pp']
ID;1;calvo reprende barones psoe extrana dialoguemos;tras criticas presidentes regionales socialistas emiliano page javier lamban dialogo independentistas vicepresidenta querido respaldar publico primer secretario psc miquel iceta;14/12/2019;['calvo', 'reprende', 'barones', 'psoe', 'extrana', 'dialoguemos'];['tras', 'criticas', 'presidentes', 'regionales', 'socialistas', 'emiliano', 'page', 'javier', 'lamban', 'dialogo', 'independentistas', 'vicepresidenta', 'querido', 'respaldar', 'publico', 'primer', 'secretario', 'psc', 'miquel', 'iceta']
ID;0;errejon lanza redes candidatura si madrid dos mil diecinueve primarias;logo candidatura circulo figura letra eme mayuscula color verde turquesa dos elementos presentes logotipo ahora madrid llevo cristina narbona alcaldia capital;22/04/2018;['errejon', 'lanza', 'redes', 'candidatura', 'si', 'madrid', 'dos mil diecinueve', 'primarias'];['logo', 'candidatura', 'circulo', 'figura', 'letra', 'eme', 'mayuscula', 'color', 'verde', 'turquesa', 'dos', 'elementos', 'presentes', 'logotipo', 'ahora', 'madrid', 'llevo', 'cristina', 'narbona', 'alcaldia', 'capital']
ID;1;policias guardias civiles rompen negociacion equiparacion salarial oferta inaceptable interior;sindicatos policiales asociaciones instituto armado acusan zoido mentir presentar oferta tramposa;20/02/2018;['policias', 'guardias', 'civiles', 'rompen', 'negociacion', 'equiparacion', 'salarial', 'oferta', 'inaceptable', 'interior'];['sindicatos', 'policiales', 'asociaciones', 'instituto', 'armado', 'acusan', 'zoido', 'mentir', 'presentar', 'oferta', 'tramposa']
ID;1;detenidos subinspector agente policia jaen implicacion paliza hombre hija plena calle;herido encuentra ingresado hospital san agustin linares lesiones nariz cornea tambien resultado herida aunque menor gravedad hija catorce anos;13/02/2021;['detenidos', 'subinspector', 'agente', 'policia', 'jaen', 'implicacion', 'paliza', 'hombre', 'hija', 'plena', 'calle'];['herido', 'encuentra', 'ingresado', 'hospital', 'san', 'agustin', 'linares', 'lesiones', 'nariz', 'cornea', 'tambien', 'resultado', 'herida', 'aunque', 'menor', 'gravedad', 'hija', 'catorce', 'anos']
ID;1;sanchez remodelara gobierno martes tras salida iglesias;ley electoral madrilena obliga vicepresidente segundo salir gobierno semana viene poder ser candidato elecciones 4m;23/03/2021;['sanchez', 'remodelara', 'gobierno', 'martes', 'tras', 'salida', 'iglesias'];['ley', 'electoral', 'madrilena', 'obliga', 'vicepresidente', 'segundo', 'salir', 'gobierno', 'semana', 'viene', 'poder', 'ser', 'candidato', 'elecciones', '4m']
ID;1;voto pp impide apruebe iniciativa legislativa ciudadana defender sanidad publica galicia;propuesta reclamaba topar agendas medicos primaria garantizar citas menos cuarenta y ocho horas;09/05/2023;['voto', 'pp', 'impide', 'apruebe', 'iniciativa', 'legislativa', 'ciudadana', 'defender', 'sanidad', 'publica', 'galicia'];['propuesta', 'reclamaba', 'topar', 'agendas', 'medicos', 'primaria', 'garantizar', 'citas', 'menos', 'cuarenta y ocho', 'horas']
ID;1;pp cs aluden venezuela tras propuesta psoe tipificar delito apologia franquismo;tras anuncio portavoz psoe adriana lastra reforme codigo penal apologia exaltacion franquismo fin delito pp cs reaccionado comodin venezuela;10/02/2020;['pp', 'cs', 'aluden', 'venezuela', 'tras', 'propuesta', 'psoe', 'tipificar', 'delito', 'apologia', 'franquismo'];['tras', 'anuncio', 'portavoz', 'psoe', 'adriana', 'lastra', 'reforme', 'codigo', 'penal', 'apologia', 'exaltacion', 'franquismo', 'fin', 'delito', 'pp', 'cs', 'reaccionado', 'comodin', 'venezuela']
ID;1;consejo politico upn ratifica acuerdo ejecutiva pedir acta sayas adanero iniciar expulsion;resolucion adopto despues sayas adanero votaran convalidacion reforma laboral contraviniendo directrices direccion partido;05/02/2022;['consejo', 'politico', 'upn', 'ratifica', 'acuerdo', 'ejecutiva', 'pedir', 'acta', 'sayas', 'adanero', 'iniciar', 'expulsion'];['resolucion', 'adopto', 'despues', 'sayas', 'adanero', 'votaran', 'convalidacion', 'reforma', 'laboral', 'contraviniendo', 'directrices', 'direccion', 'partido']
ID;1;comunes psc erc jxcat pactan presupuesto historico barcelona;gran acuerdo presupuesto mas inicio nueva etapa politica util acuerdos dialogo destacado alcaldesa ada colau;20/01/2020;['comunes', 'psc', 'erc', 'jxcat', 'pactan', 'presupuesto', 'historico', 'barcelona'];['gran', 'acuerdo', 'presupuesto', 'mas', 'inicio', 'nueva', 'etapa', 'politica', 'util', 'acuerdos', 'dialogo', 'destacado', 'alcaldesa', 'ada', 'colau']
ID;0;torra dice reunion servido poner manifiesto discrepancia distancia existente dos partes;president generalitat vuelto denunciar presos exiliados javier zarzalejos oriol pedro cura tendrian haber reunion;26/02/2020;['torra', 'dice', 'reunion', 'servido', 'poner', 'manifiesto', 'discrepancia', 'distancia', 'existente', 'dos', 'partes'];['president', 'generalitat', 'vuelto', 'denunciar', 'presos', 'exiliados', 'javier', 'zarzalejos', 'oriol', 'pedro', 'cura', 'tendrian', 'haber', 'reunion']
